FinalTestAcc,TrainLossCurve,TrainErrCurve,TestErrCurve
90.36,18.835488947108388,1.5400000000000063,9.799999999999997
90.36,19.409991204738617,1.6299999999999955,9.689999999999998
90.36,18.426987208426,1.5139999999999958,9.760000000000005
90.36,19.076680237427354,1.6020000000000039,9.790000000000006
90.36,18.823900850489736,1.5840000000000032,9.790000000000006
90.36,18.355543490499258,1.4860000000000042,9.810000000000002
90.36,18.74250261671841,1.5220000000000056,9.86
90.36,17.995914347469807,1.5379999999999967,9.799999999999997
90.36,18.709452180191875,1.5679999999999978,9.920000000000002
90.36,18.821433999575675,1.5840000000000032,9.780000000000001
90.36,18.318237148225307,1.5060000000000002,9.909999999999997
90.36,18.677319264039397,1.5420000000000016,9.760000000000005
90.36,18.27658379636705,1.4939999999999998,9.799999999999997
90.36,17.61106594093144,1.480000000000004,9.739999999999995
90.36,17.93423912860453,1.563999999999993,9.879999999999995
90.36,18.40625753067434,1.534000000000006,9.719999999999999
90.36,17.507857920601964,1.4300000000000068,9.700000000000003
90.36,17.75397810153663,1.4479999999999933,9.659999999999997
90.36,18.12655657529831,1.5559999999999974,9.840000000000003
90.36,18.412349231541157,1.563999999999993,9.819999999999993
90.36,17.788740495219827,1.4620000000000033,9.900000000000006
90.36,17.626666195690632,1.5040000000000049,9.909999999999997
90.36,17.362354082986712,1.4399999999999977,9.89
90.36,17.026676198467612,1.3719999999999999,9.810000000000002
90.36,17.109217144548893,1.4080000000000013,9.810000000000002
90.36,16.75348954088986,1.4080000000000013,9.739999999999995
90.36,16.959966028109193,1.3859999999999957,9.849999999999994
